source,type,target,sType,tType
https://catalogue.cioos.ca/dataset/844a05d0-7d7e-4ece-8a92-e45745ef4e84,publisher,https://catalogue.cioos.ca/organization/b9a157db-ac56-4a28-aee9-899a35f463c6,Dataset,Organization
https://catalogue.cioos.ca/dataset/844a05d0-7d7e-4ece-8a92-e45745ef4e84,creator,https://gleaner.io/xid/genid/cggj3jjk59mc73f1l8hg,Dataset,Organization
https://catalogue.hakai.org/dataset/ca-cioos_a0263680-f0d5-46d5-85ea-483fa58c74b6,publisher,https://catalogue.cioos.ca/organization/f6f187f7-19f2-4273-a45a-5d9406204873,Dataset,Organization
https://catalogue.hakai.org/dataset/ca-cioos_a0263680-f0d5-46d5-85ea-483fa58c74b6,creator,https://gleaner.io/xid/genid/cggj3bbk59mc73f1jvh0,Dataset,Organization
https://catalogue.hakai.org/dataset/ca-cioos_ea6c0e20-9b99-48f7-adfb-6c1b70f6bd2a,publisher,https://catalogue.cioos.ca/organization/f6f187f7-19f2-4273-a45a-5d9406204873,Dataset,Organization
https://catalogue.hakai.org/dataset/ca-cioos_ea6c0e20-9b99-48f7-adfb-6c1b70f6bd2a,creator,https://gleaner.io/xid/genid/cggj3gbk59mc73f1koi0,Dataset,Person
https://catalogue.hakai.org/dataset/ca-cioos_ea6c0e20-9b99-48f7-adfb-6c1b70f6bd2a,creator,https://gleaner.io/xid/genid/cggj3gbk59mc73f1kohg,Dataset,Person
https://catalogue.cioos.ca/dataset/25428c57-98d6-4b52-9aa4-061aca76f849,publisher,https://catalogue.cioos.ca/organization/b9a157db-ac56-4a28-aee9-899a35f463c6,Dataset,Organization
https://catalogue.cioos.ca/dataset/25428c57-98d6-4b52-9aa4-061aca76f849,creator,https://gleaner.io/xid/genid/cggj2v3k59mc73f1i2rg,Dataset,Organization
https://catalogue.cioos.ca/dataset/a98e92ca-22e3-483f-9e1a-17431002b2c9.jsonld,publisher,https://catalogue.cioos.ca/organization/f6f187f7-19f2-4273-a45a-5d9406204873,Dataset,Organization
https://catalogue.cioos.ca/dataset/a98e92ca-22e3-483f-9e1a-17431002b2c9.jsonld,creator,https://gleaner.io/xid/genid/cggj483k59mc73f1oftg,Dataset,Organization
https://catalogue.cioos.ca/dataset/a98e92ca-22e3-483f-9e1a-17431002b2c9.jsonld,provider,https://cioospacific.ca,Dataset,Organization
https://catalogue.cioos.ca/dataset/035e6cca-b364-4ece-a308-00319f1f4319.jsonld,publisher,https://catalogue.cioos.ca/organization/f6f187f7-19f2-4273-a45a-5d9406204873,Dataset,Organization
https://catalogue.cioos.ca/dataset/035e6cca-b364-4ece-a308-00319f1f4319.jsonld,creator,https://gleaner.io/xid/genid/cggj31rk59mc73f1ifk0,Dataset,Organization
https://catalogue.cioos.ca/dataset/035e6cca-b364-4ece-a308-00319f1f4319.jsonld,provider,https://cioospacific.ca,Dataset,Organization
https://catalogue.cioosatlantic.ca/dataset/986ce776-e6d7-484d-9b7c-3449a7368649,publisher,https://gleaner.io/xid/genid/cggj35rk59mc73f1j32g,Dataset,Organization
https://catalogue.cioosatlantic.ca/dataset/986ce776-e6d7-484d-9b7c-3449a7368649,creator,https://gleaner.io/xid/genid/cggj35rk59mc73f1j340,Dataset,Person
https://catalogue.cioosatlantic.ca/dataset/986ce776-e6d7-484d-9b7c-3449a7368649,creator,https://gleaner.io/xid/genid/cggj35rk59mc73f1j310,Dataset,Organization
https://catalogue.cioosatlantic.ca/dataset/986ce776-e6d7-484d-9b7c-3449a7368649,creator,https://gleaner.io/xid/genid/cggj35rk59mc73f1j31g,Dataset,Organization
https://catalogue.cioos.ca/dataset/7c3dc6ab-7c92-4dc3-9dfe-2249ac971c37.jsonld,publisher,https://catalogue.cioos.ca/organization/f6f187f7-19f2-4273-a45a-5d9406204873,Dataset,Organization
https://catalogue.cioos.ca/dataset/7c3dc6ab-7c92-4dc3-9dfe-2249ac971c37.jsonld,creator,https://gleaner.io/xid/genid/cggj3k3k59mc73f1l9rg,Dataset,Organization
https://catalogue.cioos.ca/dataset/7c3dc6ab-7c92-4dc3-9dfe-2249ac971c37.jsonld,provider,https://cioospacific.ca,Dataset,Organization
https://catalogue.cioos.ca/dataset/fe944737-5036-41f6-a198-7d91b50782d9.jsonld,publisher,https://catalogue.cioos.ca/organization/f6f187f7-19f2-4273-a45a-5d9406204873,Dataset,Organization
https://catalogue.cioos.ca/dataset/fe944737-5036-41f6-a198-7d91b50782d9.jsonld,creator,https://gleaner.io/xid/genid/cggj3trk59mc73f1mqvg,Dataset,Organization
https://catalogue.cioos.ca/dataset/fe944737-5036-41f6-a198-7d91b50782d9.jsonld,provider,https://cioospacific.ca,Dataset,Organization
https://catalogue.cioos.ca/dataset/db8ca86f-c42c-4e33-a56f-35fcb276a957.jsonld,publisher,https://catalogue.cioos.ca/organization/f6f187f7-19f2-4273-a45a-5d9406204873,Dataset,Organization
https://catalogue.cioos.ca/dataset/db8ca86f-c42c-4e33-a56f-35fcb276a957.jsonld,creator,https://gleaner.io/xid/genid/cggj3srk59mc73f1mlu0,Dataset,Organization
https://catalogue.cioos.ca/dataset/db8ca86f-c42c-4e33-a56f-35fcb276a957.jsonld,provider,https://cioospacific.ca,Dataset,Organization
https://catalogue.cioos.ca/dataset/15781c4b-066f-4df8-94fe-f298557daaca.jsonld,publisher,https://catalogue.cioos.ca/organization/f6f187f7-19f2-4273-a45a-5d9406204873,Dataset,Organization
https://catalogue.cioos.ca/dataset/15781c4b-066f-4df8-94fe-f298557daaca.jsonld,creator,https://gleaner.io/xid/genid/cggj2q3k59mc73f1ha60,Dataset,Organization
https://catalogue.cioos.ca/dataset/15781c4b-066f-4df8-94fe-f298557daaca.jsonld,provider,https://cioospacific.ca,Dataset,Organization
https://catalogue.cioosatlantic.ca/dataset/147423a6-b150-4cf5-9338-d9cbfb7452db,publisher,https://gleaner.io/xid/genid/cggj3grk59mc73f1kr50,Dataset,Organization
https://catalogue.cioosatlantic.ca/dataset/147423a6-b150-4cf5-9338-d9cbfb7452db,creator,https://gleaner.io/xid/genid/cggj3grk59mc73f1kr3g,Dataset,Organization
https://catalogue.cioosatlantic.ca/dataset/147423a6-b150-4cf5-9338-d9cbfb7452db,creator,https://gleaner.io/xid/genid/cggj3grk59mc73f1kr40,Dataset,Organization
https://catalogue.cioos.ca/dataset/8d77edab-f952-49c0-9d69-07f656e8cc5e.jsonld,publisher,https://catalogue.cioos.ca/organization/f6f187f7-19f2-4273-a45a-5d9406204873,Dataset,Organization
https://catalogue.cioos.ca/dataset/8d77edab-f952-49c0-9d69-07f656e8cc5e.jsonld,creator,https://gleaner.io/xid/genid/cggj3rjk59mc73f1mg7g,Dataset,Organization
https://catalogue.cioos.ca/dataset/8d77edab-f952-49c0-9d69-07f656e8cc5e.jsonld,provider,https://cioospacific.ca,Dataset,Organization
https://catalogue.cioos.ca/dataset/276dd32e-24c9-4745-9c3a-8c3df55e5fd7.jsonld,publisher,https://catalogue.cioos.ca/organization/f6f187f7-19f2-4273-a45a-5d9406204873,Dataset,Organization
https://catalogue.cioos.ca/dataset/276dd32e-24c9-4745-9c3a-8c3df55e5fd7.jsonld,creator,https://gleaner.io/xid/genid/cggj37bk59mc73f1jav0,Dataset,Organization
https://catalogue.cioos.ca/dataset/276dd32e-24c9-4745-9c3a-8c3df55e5fd7.jsonld,provider,https://cioospacific.ca,Dataset,Organization
https://catalogue.cioos.ca/dataset/2b8b9f0e-3ddd-4c8d-963d-e9756029fe84,publisher,https://catalogue.cioos.ca/organization/b9a157db-ac56-4a28-aee9-899a35f463c6,Dataset,Organization
https://catalogue.cioos.ca/dataset/2b8b9f0e-3ddd-4c8d-963d-e9756029fe84,creator,https://gleaner.io/xid/genid/cggj2sbk59mc73f1hklg,Dataset,Organization
https://catalogue.cioos.ca/dataset/d26260d0-625c-4cc7-bcdf-d980bcbdce69.jsonld,publisher,https://catalogue.cioos.ca/organization/f6f187f7-19f2-4273-a45a-5d9406204873,Dataset,Organization
https://catalogue.cioos.ca/dataset/d26260d0-625c-4cc7-bcdf-d980bcbdce69.jsonld,creator,https://gleaner.io/xid/genid/cggj2tbk59mc73f1hp3g,Dataset,Organization
https://catalogue.cioos.ca/dataset/d26260d0-625c-4cc7-bcdf-d980bcbdce69.jsonld,provider,https://cioospacific.ca,Dataset,Organization
https://catalogue.cioos.ca/dataset/e8c4d8ae-cfff-4222-bc42-87c596f704e0.jsonld,publisher,https://catalogue.cioos.ca/organization/b9a157db-ac56-4a28-aee9-899a35f463c6,Dataset,Organization
https://catalogue.cioos.ca/dataset/e8c4d8ae-cfff-4222-bc42-87c596f704e0.jsonld,creator,https://gleaner.io/xid/genid/cggj4ebk59mc73f1pfj0,Dataset,Organization
https://catalogue.cioos.ca/dataset/e8c4d8ae-cfff-4222-bc42-87c596f704e0.jsonld,provider,https://ogsl.ca,Dataset,Organization
https://catalogue.cioos.ca/dataset/3d922c87-4927-49e5-8693-2077dc357bdf.jsonld,publisher,https://catalogue.cioos.ca/organization/f6f187f7-19f2-4273-a45a-5d9406204873,Dataset,Organization
https://catalogue.cioos.ca/dataset/3d922c87-4927-49e5-8693-2077dc357bdf.jsonld,creator,https://gleaner.io/xid/genid/cggj443k59mc73f1npig,Dataset,Organization
https://catalogue.cioos.ca/dataset/3d922c87-4927-49e5-8693-2077dc357bdf.jsonld,provider,https://cioospacific.ca,Dataset,Organization
https://catalogue.cioosatlantic.ca/dataset/e8d8f005-724e-4f22-8696-f01d66bb070c,publisher,https://gleaner.io/xid/genid/cggj4i3k59mc73f1q1v0,Dataset,Organization
https://catalogue.cioosatlantic.ca/dataset/e8d8f005-724e-4f22-8696-f01d66bb070c,creator,https://gleaner.io/xid/genid/cggj4i3k59mc73f1q1u0,Dataset,Organization
https://catalogue.cioosatlantic.ca/dataset/e8d8f005-724e-4f22-8696-f01d66bb070c,creator,https://gleaner.io/xid/genid/cggj4i3k59mc73f1q1tg,Dataset,Organization
https://catalogue.cioosatlantic.ca/dataset/e8d8f005-724e-4f22-8696-f01d66bb070c,creator,https://gleaner.io/xid/genid/cggj4i3k59mc73f1q1t0,Dataset,Person
https://catalogue.cioos.ca/dataset/465ecf27-c7b4-48fb-8dea-eddae6f740bd.jsonld,publisher,https://catalogue.cioos.ca/organization/f6f187f7-19f2-4273-a45a-5d9406204873,Dataset,Organization
https://catalogue.cioos.ca/dataset/465ecf27-c7b4-48fb-8dea-eddae6f740bd.jsonld,creator,https://gleaner.io/xid/genid/cggj3krk59mc73f1le7g,Dataset,Organization
https://catalogue.cioos.ca/dataset/465ecf27-c7b4-48fb-8dea-eddae6f740bd.jsonld,provider,https://cioospacific.ca,Dataset,Organization
https://catalogue.cioospacific.ca/dataset/ca-cioos_ae6d17ac-c26c-4b96-8c3c-b795545ebc67,publisher,https://catalogue.cioos.ca/organization/f6f187f7-19f2-4273-a45a-5d9406204873,Dataset,Organization
https://catalogue.cioospacific.ca/dataset/ca-cioos_ae6d17ac-c26c-4b96-8c3c-b795545ebc67,creator,https://gleaner.io/xid/genid/cggj4hrk59mc73f1q0a0,Dataset,Organization
https://catalogue.cioos.ca/dataset/ca-cioos_f643597e-e8fe-4402-8dc5-f164a271c85a1.jsonld,publisher,https://gleaner.io/xid/genid/cggj3bjk59mc73f1k0k0,Dataset,Organization
https://catalogue.cioos.ca/dataset/ca-cioos_f643597e-e8fe-4402-8dc5-f164a271c85a1.jsonld,creator,https://gleaner.io/xid/genid/cggj3bjk59mc73f1k0fg,Dataset,Person
https://catalogue.cioos.ca/dataset/ca-cioos_f643597e-e8fe-4402-8dc5-f164a271c85a1.jsonld,creator,https://gleaner.io/xid/genid/cggj3bjk59mc73f1k0gg,Dataset,Person
https://catalogue.cioos.ca/dataset/ca-cioos_f643597e-e8fe-4402-8dc5-f164a271c85a1.jsonld,provider,https://cioospacific.ca,Dataset,Organization
https://catalogue.cioos.ca/dataset/ca-cioos_5e8ae69e-16d5-46f8-986f-14694b26a0011.jsonld,publisher,https://gleaner.io/xid/genid/cggj3r3k59mc73f1mdc0,Dataset,Organization
https://catalogue.cioos.ca/dataset/ca-cioos_5e8ae69e-16d5-46f8-986f-14694b26a0011.jsonld,creator,https://gleaner.io/xid/genid/cggj3r3k59mc73f1mdbg,Dataset,Person
https://catalogue.cioos.ca/dataset/ca-cioos_5e8ae69e-16d5-46f8-986f-14694b26a0011.jsonld,creator,https://gleaner.io/xid/genid/cggj3r3k59mc73f1mdd0,Dataset,Person
https://catalogue.cioos.ca/dataset/ca-cioos_5e8ae69e-16d5-46f8-986f-14694b26a0011.jsonld,provider,https://cioospacific.ca,Dataset,Organization
https://catalogue.ogsl.ca/dataset/ca-cioos_cd4c205b-f63b-4d2f-92bf-77fb89fc9eea,publisher,https://catalogue.cioos.ca/organization/b9a157db-ac56-4a28-aee9-899a35f463c6,Dataset,Organization
https://catalogue.ogsl.ca/dataset/ca-cioos_cd4c205b-f63b-4d2f-92bf-77fb89fc9eea,creator,https://gleaner.io/xid/genid/cggj42jk59mc73f1nhe0,Dataset,Person
https://catalogue.ogsl.ca/dataset/ca-cioos_cd4c205b-f63b-4d2f-92bf-77fb89fc9eea,creator,https://gleaner.io/xid/genid/cggj42jk59mc73f1nhig,Dataset,Person
https://catalogue.ogsl.ca/dataset/ca-cioos_cd4c205b-f63b-4d2f-92bf-77fb89fc9eea,creator,https://gleaner.io/xid/genid/cggj42jk59mc73f1nhdg,Dataset,Person
https://catalogue.ogsl.ca/dataset/ca-cioos_cd4c205b-f63b-4d2f-92bf-77fb89fc9eea,creator,https://gleaner.io/xid/genid/cggj42jk59mc73f1nhi0,Dataset,Organization
https://catalogue.cioos.ca/dataset/754ee663-06c1-4cb8-8247-3bdd1394920e.jsonld,publisher,https://catalogue.cioos.ca/organization/f6f187f7-19f2-4273-a45a-5d9406204873,Dataset,Organization
https://catalogue.cioos.ca/dataset/754ee663-06c1-4cb8-8247-3bdd1394920e.jsonld,creator,https://gleaner.io/xid/genid/cggj353k59mc73f1iuu0,Dataset,Organization
https://catalogue.cioos.ca/dataset/754ee663-06c1-4cb8-8247-3bdd1394920e.jsonld,provider,https://cioospacific.ca,Dataset,Organization
https://catalogue.cioos.ca/dataset/eeadb086-4d29-4006-8dd8-fb584e7c9774.jsonld,publisher,https://catalogue.cioos.ca/organization/f6f187f7-19f2-4273-a45a-5d9406204873,Dataset,Organization
https://catalogue.cioos.ca/dataset/eeadb086-4d29-4006-8dd8-fb584e7c9774.jsonld,creator,https://gleaner.io/xid/genid/cggj4gjk59mc73f1pqlg,Dataset,Organization
https://catalogue.cioos.ca/dataset/eeadb086-4d29-4006-8dd8-fb584e7c9774.jsonld,provider,https://cioospacific.ca,Dataset,Organization
https://catalogue.cioos.ca/dataset/8c73e681-0035-4856-8d32-8b387b6e9c29.jsonld,publisher,https://catalogue.cioos.ca/organization/f6f187f7-19f2-4273-a45a-5d9406204873,Dataset,Organization
https://catalogue.cioos.ca/dataset/8c73e681-0035-4856-8d32-8b387b6e9c29.jsonld,creator,https://gleaner.io/xid/genid/cggj3c3k59mc73f1k41g,Dataset,Organization
https://catalogue.cioos.ca/dataset/8c73e681-0035-4856-8d32-8b387b6e9c29.jsonld,provider,https://cioospacific.ca,Dataset,Organization
https://catalogue.cioos.ca/dataset/ca-cioos_8df09011-488d-4ce4-91d8-9ade189c9c431.jsonld,publisher,https://gleaner.io/xid/genid/cggj333k59mc73f1ikfg,Dataset,Organization
https://catalogue.cioos.ca/dataset/ca-cioos_8df09011-488d-4ce4-91d8-9ade189c9c431.jsonld,creator,https://gleaner.io/xid/genid/cggj333k59mc73f1ikdg,Dataset,Person
https://catalogue.cioos.ca/dataset/ca-cioos_8df09011-488d-4ce4-91d8-9ade189c9c431.jsonld,creator,https://gleaner.io/xid/genid/cggj333k59mc73f1ike0,Dataset,Person
https://catalogue.cioos.ca/dataset/ca-cioos_8df09011-488d-4ce4-91d8-9ade189c9c431.jsonld,creator,https://gleaner.io/xid/genid/cggj333k59mc73f1ikcg,Dataset,Person
https://catalogue.cioos.ca/dataset/ca-cioos_8df09011-488d-4ce4-91d8-9ade189c9c431.jsonld,creator,https://gleaner.io/xid/genid/cggj333k59mc73f1ikeg,Dataset,Person
https://catalogue.cioos.ca/dataset/ca-cioos_8df09011-488d-4ce4-91d8-9ade189c9c431.jsonld,provider,https://cioospacific.ca,Dataset,Organization
https://catalogue.cioos.ca/dataset/d0476230-124e-4a03-b164-3b1be73af1aa1.jsonld,publisher,https://gleaner.io/xid/genid/cggj3r3k59mc73f1med0,Dataset,Organization
https://catalogue.cioos.ca/dataset/d0476230-124e-4a03-b164-3b1be73af1aa1.jsonld,creator,https://gleaner.io/xid/genid/cggj3r3k59mc73f1mecg,Dataset,Person
https://catalogue.cioos.ca/dataset/d0476230-124e-4a03-b164-3b1be73af1aa1.jsonld,creator,https://gleaner.io/xid/genid/cggj3r3k59mc73f1meb0,Dataset,Organization
https://catalogue.cioos.ca/dataset/d0476230-124e-4a03-b164-3b1be73af1aa1.jsonld,creator,https://gleaner.io/xid/genid/cggj3r3k59mc73f1mec0,Dataset,Organization
https://catalogue.cioos.ca/dataset/d0476230-124e-4a03-b164-3b1be73af1aa1.jsonld,provider,https://cioosatlantic.ca/,Dataset,Organization
https://catalogue.cioos.ca/dataset/515bddd9-7b26-436d-81cf-d86586ef409d,publisher,https://catalogue.cioos.ca/organization/b9a157db-ac56-4a28-aee9-899a35f463c6,Dataset,Organization
https://catalogue.cioos.ca/dataset/515bddd9-7b26-436d-81cf-d86586ef409d,creator,https://gleaner.io/xid/genid/cggj3dbk59mc73f1k9k0,Dataset,Organization
https://catalogue.cioos.ca/dataset/be889497-be5c-4cc0-b93b-452975b27e60.jsonld,publisher,https://catalogue.cioos.ca/organization/f6f187f7-19f2-4273-a45a-5d9406204873,Dataset,Organization
https://catalogue.cioos.ca/dataset/be889497-be5c-4cc0-b93b-452975b27e60.jsonld,creator,https://gleaner.io/xid/genid/cggj3grk59mc73f1kqi0,Dataset,Organization
https://catalogue.cioos.ca/dataset/be889497-be5c-4cc0-b93b-452975b27e60.jsonld,provider,https://cioospacific.ca,Dataset,Organization
https://catalogue.cioos.ca/dataset/ca-cioos_65eefeae-79e3-4b25-a1a2-5678736073981.jsonld,publisher,https://gleaner.io/xid/genid/cggj3a3k59mc73f1jojg,Dataset,Organization
https://catalogue.cioos.ca/dataset/ca-cioos_65eefeae-79e3-4b25-a1a2-5678736073981.jsonld,creator,https://gleaner.io/xid/genid/cggj3a3k59mc73f1joj0,Dataset,Person
https://catalogue.cioos.ca/dataset/ca-cioos_65eefeae-79e3-4b25-a1a2-5678736073981.jsonld,creator,https://gleaner.io/xid/genid/cggj3a3k59mc73f1jolg,Dataset,Person
https://catalogue.cioos.ca/dataset/ca-cioos_65eefeae-79e3-4b25-a1a2-5678736073981.jsonld,provider,https://cioospacific.ca,Dataset,Organization
https://catalogue.cioos.ca/dataset/ca-cioos_d61f51c3-7614-465f-bf27-c78986ca07c3.jsonld,publisher,https://gleaner.io/xid/genid/cggj42jk59mc73f1nh0g,Dataset,Organization
https://catalogue.cioos.ca/dataset/ca-cioos_d61f51c3-7614-465f-bf27-c78986ca07c3.jsonld,creator,https://gleaner.io/xid/genid/cggj42jk59mc73f1ngug,Dataset,Organization
https://catalogue.cioos.ca/dataset/ca-cioos_d61f51c3-7614-465f-bf27-c78986ca07c3.jsonld,creator,https://gleaner.io/xid/genid/cggj42jk59mc73f1nh30,Dataset,Person
https://catalogue.cioos.ca/dataset/ca-cioos_d61f51c3-7614-465f-bf27-c78986ca07c3.jsonld,creator,https://gleaner.io/xid/genid/cggj42jk59mc73f1nh2g,Dataset,Person
https://catalogue.cioos.ca/dataset/ca-cioos_d61f51c3-7614-465f-bf27-c78986ca07c3.jsonld,provider,https://cioospacific.ca,Dataset,Organization
https://catalogue.cioos.ca/dataset/d951d6ca-d0d6-40c6-8992-4dfc9fae83bc.jsonld,publisher,https://gleaner.io/xid/genid/cggj2pjk59mc73f1h87g,Dataset,Organization
https://catalogue.cioos.ca/dataset/d951d6ca-d0d6-40c6-8992-4dfc9fae83bc.jsonld,creator,https://gleaner.io/xid/genid/cggj2pjk59mc73f1h88g,Dataset,Organization
https://catalogue.cioos.ca/dataset/d951d6ca-d0d6-40c6-8992-4dfc9fae83bc.jsonld,creator,https://gleaner.io/xid/genid/cggj2pjk59mc73f1h880,Dataset,Organization
https://catalogue.cioos.ca/dataset/d951d6ca-d0d6-40c6-8992-4dfc9fae83bc.jsonld,provider,https://cioosatlantic.ca/,Dataset,Organization
https://iys.hakai.org/dataset/ca-cioos_bf5f1910-0305-4140-8778-eb3014014324,publisher,https://gleaner.io/xid/genid/cggj4i3k59mc73f1q2j0,Dataset,Organization
https://iys.hakai.org/dataset/ca-cioos_bf5f1910-0305-4140-8778-eb3014014324,creator,https://gleaner.io/xid/genid/cggj4i3k59mc73f1q2ig,Dataset,Person
https://iys.hakai.org/dataset/ca-cioos_bf5f1910-0305-4140-8778-eb3014014324,creator,https://gleaner.io/xid/genid/cggj4i3k59mc73f1q2i0,Dataset,Person
https://catalogue.cioos.ca/dataset/7b853258-4bc3-4792-ad81-b6afa14a0f60.jsonld,publisher,https://catalogue.cioos.ca/organization/f6f187f7-19f2-4273-a45a-5d9406204873,Dataset,Organization
https://catalogue.cioos.ca/dataset/7b853258-4bc3-4792-ad81-b6afa14a0f60.jsonld,creator,https://gleaner.io/xid/genid/cggj4jbk59mc73f1q8q0,Dataset,Organization
https://catalogue.cioos.ca/dataset/7b853258-4bc3-4792-ad81-b6afa14a0f60.jsonld,provider,https://cioospacific.ca,Dataset,Organization
https://catalogue.cioos.ca/dataset/e2573240-f7fd-435e-8c57-719ec3386e93.jsonld,publisher,https://catalogue.cioos.ca/organization/f6f187f7-19f2-4273-a45a-5d9406204873,Dataset,Organization
https://catalogue.cioos.ca/dataset/e2573240-f7fd-435e-8c57-719ec3386e93.jsonld,creator,https://gleaner.io/xid/genid/cggj3vbk59mc73f1n1eg,Dataset,Organization
https://catalogue.cioos.ca/dataset/e2573240-f7fd-435e-8c57-719ec3386e93.jsonld,provider,https://cioospacific.ca,Dataset,Organization
https://catalogue.cioos.ca/dataset/30c52d13-2247-4f23-a6ad-aa816ce46efc,publisher,https://catalogue.cioos.ca/organization/b9a157db-ac56-4a28-aee9-899a35f463c6,Dataset,Organization
https://catalogue.cioos.ca/dataset/30c52d13-2247-4f23-a6ad-aa816ce46efc,creator,https://gleaner.io/xid/genid/cggj3jjk59mc73f1l7d0,Dataset,Organization
https://catalogue.cioos.ca/dataset/e24f1eb3-f131-4f38-9e29-a4753e1cb788.jsonld,publisher,https://catalogue.cioos.ca/organization/f6f187f7-19f2-4273-a45a-5d9406204873,Dataset,Organization
https://catalogue.cioos.ca/dataset/e24f1eb3-f131-4f38-9e29-a4753e1cb788.jsonld,creator,https://gleaner.io/xid/genid/cggj3pbk59mc73f1m650,Dataset,Organization
https://catalogue.cioos.ca/dataset/e24f1eb3-f131-4f38-9e29-a4753e1cb788.jsonld,provider,https://cioospacific.ca,Dataset,Organization
https://catalogue.cioos.ca/dataset/67303c97-a2ee-4fb7-a263-b9321b7e9aef.jsonld,publisher,https://catalogue.cioos.ca/organization/f6f187f7-19f2-4273-a45a-5d9406204873,Dataset,Organization
https://catalogue.cioos.ca/dataset/67303c97-a2ee-4fb7-a263-b9321b7e9aef.jsonld,creator,https://gleaner.io/xid/genid/cggj39rk59mc73f1jnkg,Dataset,Organization
https://catalogue.cioos.ca/dataset/67303c97-a2ee-4fb7-a263-b9321b7e9aef.jsonld,provider,https://cioospacific.ca,Dataset,Organization
https://iys.hakai.org/dataset/ca-cioos_f560848e-7d61-4aae-aaf0-1c4e48cb7345,publisher,https://gleaner.io/xid/genid/cggj39bk59mc73f1jk30,Dataset,Organization
https://iys.hakai.org/dataset/ca-cioos_f560848e-7d61-4aae-aaf0-1c4e48cb7345,creator,https://gleaner.io/xid/genid/cggj39bk59mc73f1jk20,Dataset,Person
https://catalogue.cioos.ca/dataset/ca-cioos_d4942b86-d362-40a3-9399-c124c4c263bd.jsonld,publisher,https://gleaner.io/xid/genid/cggj2qjk59mc73f1hdog,Dataset,Organization
https://catalogue.cioos.ca/dataset/ca-cioos_d4942b86-d362-40a3-9399-c124c4c263bd.jsonld,creator,https://gleaner.io/xid/genid/cggj2qjk59mc73f1hdl0,Dataset,Person
https://catalogue.cioos.ca/dataset/ca-cioos_d4942b86-d362-40a3-9399-c124c4c263bd.jsonld,creator,https://gleaner.io/xid/genid/cggj2qjk59mc73f1hdmg,Dataset,Person
https://catalogue.cioos.ca/dataset/ca-cioos_d4942b86-d362-40a3-9399-c124c4c263bd.jsonld,provider,https://cioospacific.ca,Dataset,Organization
https://catalogue.cioos.ca/dataset/0f77d24f-054f-4b6b-b64d-40665f82425f.jsonld,publisher,https://catalogue.cioos.ca/organization/f6f187f7-19f2-4273-a45a-5d9406204873,Dataset,Organization
https://catalogue.cioos.ca/dataset/0f77d24f-054f-4b6b-b64d-40665f82425f.jsonld,creator,https://gleaner.io/xid/genid/cggj4crk59mc73f1p78g,Dataset,Organization
https://catalogue.cioos.ca/dataset/0f77d24f-054f-4b6b-b64d-40665f82425f.jsonld,provider,https://cioospacific.ca,Dataset,Organization
https://iys.hakai.org/dataset/ca-cioos_416f5604-e36e-41af-aabc-f51651c40204,publisher,https://gleaner.io/xid/genid/cggj4gbk59mc73f1pohg,Dataset,Organization
https://iys.hakai.org/dataset/ca-cioos_416f5604-e36e-41af-aabc-f51651c40204,creator,https://gleaner.io/xid/genid/cggj4gbk59mc73f1poe0,Dataset,Person
https://iys.hakai.org/dataset/ca-cioos_416f5604-e36e-41af-aabc-f51651c40204,creator,https://gleaner.io/xid/genid/cggj4gbk59mc73f1pof0,Dataset,Person
https://iys.hakai.org/dataset/ca-cioos_416f5604-e36e-41af-aabc-f51651c40204,creator,https://gleaner.io/xid/genid/cggj4gbk59mc73f1podg,Dataset,Person
https://iys.hakai.org/dataset/ca-cioos_416f5604-e36e-41af-aabc-f51651c40204,creator,https://gleaner.io/xid/genid/cggj4gbk59mc73f1pog0,Dataset,Person
https://iys.hakai.org/dataset/ca-cioos_416f5604-e36e-41af-aabc-f51651c40204,creator,https://gleaner.io/xid/genid/cggj4gbk59mc73f1poeg,Dataset,Person
https://iys.hakai.org/dataset/ca-cioos_416f5604-e36e-41af-aabc-f51651c40204,creator,https://gleaner.io/xid/genid/cggj4gbk59mc73f1pofg,Dataset,Person
https://catalogue.cioos.ca/dataset/ca-cioos_2e301ee1-6724-4978-82a9-ad52fc26045a1.jsonld,publisher,https://catalogue.cioos.ca/organization/f6f187f7-19f2-4273-a45a-5d9406204873,Dataset,Organization
https://catalogue.cioos.ca/dataset/ca-cioos_2e301ee1-6724-4978-82a9-ad52fc26045a1.jsonld,creator,https://gleaner.io/xid/genid/cggj44bk59mc73f1nrj0,Dataset,Organization
https://catalogue.cioos.ca/dataset/ca-cioos_2e301ee1-6724-4978-82a9-ad52fc26045a1.jsonld,creator,https://gleaner.io/xid/genid/cggj44bk59mc73f1nrn0,Dataset,Person
https://catalogue.cioos.ca/dataset/ca-cioos_2e301ee1-6724-4978-82a9-ad52fc26045a1.jsonld,provider,https://cioospacific.ca,Dataset,Organization
https://catalogue.cioos.ca/dataset/a270eaa8-4533-45be-8032-dcc552ae1dbb.jsonld,publisher,https://catalogue.cioos.ca/organization/f6f187f7-19f2-4273-a45a-5d9406204873,Dataset,Organization
https://catalogue.cioos.ca/dataset/a270eaa8-4533-45be-8032-dcc552ae1dbb.jsonld,creator,https://gleaner.io/xid/genid/cggj4grk59mc73f1prfg,Dataset,Organization
