source,target,type
https://catalogue.cioos.ca/dataset/3d922c87-4927-49e5-8693-2077dc357bdf.jsonld,https://catalogue.cioos.ca/organization/f6f187f7-19f2-4273-a45a-5d9406204873,publisher
https://catalogue.cioos.ca/dataset/3d922c87-4927-49e5-8693-2077dc357bdf.jsonld,https://gleaner.io/xid/genid/cggj443k59mc73f1npig,creator
https://catalogue.cioos.ca/dataset/3d922c87-4927-49e5-8693-2077dc357bdf.jsonld,https://cioospacific.ca,provider
https://catalogue.cioosatlantic.ca/dataset/e8d8f005-724e-4f22-8696-f01d66bb070c,https://gleaner.io/xid/genid/cggj4i3k59mc73f1q1v0,publisher
https://catalogue.cioosatlantic.ca/dataset/e8d8f005-724e-4f22-8696-f01d66bb070c,https://gleaner.io/xid/genid/cggj4i3k59mc73f1q1u0,creator
https://catalogue.cioosatlantic.ca/dataset/e8d8f005-724e-4f22-8696-f01d66bb070c,https://gleaner.io/xid/genid/cggj4i3k59mc73f1q1tg,creator
https://catalogue.cioosatlantic.ca/dataset/e8d8f005-724e-4f22-8696-f01d66bb070c,https://gleaner.io/xid/genid/cggj4i3k59mc73f1q1t0,creator
https://catalogue.cioos.ca/dataset/465ecf27-c7b4-48fb-8dea-eddae6f740bd.jsonld,https://catalogue.cioos.ca/organization/f6f187f7-19f2-4273-a45a-5d9406204873,publisher
https://catalogue.cioos.ca/dataset/465ecf27-c7b4-48fb-8dea-eddae6f740bd.jsonld,https://gleaner.io/xid/genid/cggj3krk59mc73f1le7g,creator
https://catalogue.cioos.ca/dataset/465ecf27-c7b4-48fb-8dea-eddae6f740bd.jsonld,https://cioospacific.ca,provider
https://catalogue.cioospacific.ca/dataset/ca-cioos_ae6d17ac-c26c-4b96-8c3c-b795545ebc67,https://catalogue.cioos.ca/organization/f6f187f7-19f2-4273-a45a-5d9406204873,publisher
https://catalogue.cioospacific.ca/dataset/ca-cioos_ae6d17ac-c26c-4b96-8c3c-b795545ebc67,https://gleaner.io/xid/genid/cggj4hrk59mc73f1q0a0,creator
https://catalogue.cioos.ca/dataset/ca-cioos_f643597e-e8fe-4402-8dc5-f164a271c85a1.jsonld,https://gleaner.io/xid/genid/cggj3bjk59mc73f1k0k0,publisher
https://catalogue.cioos.ca/dataset/ca-cioos_f643597e-e8fe-4402-8dc5-f164a271c85a1.jsonld,https://gleaner.io/xid/genid/cggj3bjk59mc73f1k0fg,creator
https://catalogue.cioos.ca/dataset/ca-cioos_f643597e-e8fe-4402-8dc5-f164a271c85a1.jsonld,https://gleaner.io/xid/genid/cggj3bjk59mc73f1k0gg,creator
https://catalogue.cioos.ca/dataset/ca-cioos_f643597e-e8fe-4402-8dc5-f164a271c85a1.jsonld,https://cioospacific.ca,provider
https://catalogue.cioos.ca/dataset/ca-cioos_5e8ae69e-16d5-46f8-986f-14694b26a0011.jsonld,https://gleaner.io/xid/genid/cggj3r3k59mc73f1mdc0,publisher
https://catalogue.cioos.ca/dataset/ca-cioos_5e8ae69e-16d5-46f8-986f-14694b26a0011.jsonld,https://gleaner.io/xid/genid/cggj3r3k59mc73f1mdbg,creator
https://catalogue.cioos.ca/dataset/ca-cioos_5e8ae69e-16d5-46f8-986f-14694b26a0011.jsonld,https://gleaner.io/xid/genid/cggj3r3k59mc73f1mdd0,creator
https://catalogue.cioos.ca/dataset/ca-cioos_5e8ae69e-16d5-46f8-986f-14694b26a0011.jsonld,https://cioospacific.ca,provider
https://catalogue.ogsl.ca/dataset/ca-cioos_cd4c205b-f63b-4d2f-92bf-77fb89fc9eea,https://catalogue.cioos.ca/organization/b9a157db-ac56-4a28-aee9-899a35f463c6,publisher
https://catalogue.ogsl.ca/dataset/ca-cioos_cd4c205b-f63b-4d2f-92bf-77fb89fc9eea,https://gleaner.io/xid/genid/cggj42jk59mc73f1nhe0,creator
https://catalogue.ogsl.ca/dataset/ca-cioos_cd4c205b-f63b-4d2f-92bf-77fb89fc9eea,https://gleaner.io/xid/genid/cggj42jk59mc73f1nhig,creator
https://catalogue.ogsl.ca/dataset/ca-cioos_cd4c205b-f63b-4d2f-92bf-77fb89fc9eea,https://gleaner.io/xid/genid/cggj42jk59mc73f1nhdg,creator
https://catalogue.ogsl.ca/dataset/ca-cioos_cd4c205b-f63b-4d2f-92bf-77fb89fc9eea,https://gleaner.io/xid/genid/cggj42jk59mc73f1nhi0,creator
https://catalogue.cioos.ca/dataset/754ee663-06c1-4cb8-8247-3bdd1394920e.jsonld,https://catalogue.cioos.ca/organization/f6f187f7-19f2-4273-a45a-5d9406204873,publisher
https://catalogue.cioos.ca/dataset/754ee663-06c1-4cb8-8247-3bdd1394920e.jsonld,https://gleaner.io/xid/genid/cggj353k59mc73f1iuu0,creator
https://catalogue.cioos.ca/dataset/754ee663-06c1-4cb8-8247-3bdd1394920e.jsonld,https://cioospacific.ca,provider
https://catalogue.cioos.ca/dataset/eeadb086-4d29-4006-8dd8-fb584e7c9774.jsonld,https://catalogue.cioos.ca/organization/f6f187f7-19f2-4273-a45a-5d9406204873,publisher
https://catalogue.cioos.ca/dataset/eeadb086-4d29-4006-8dd8-fb584e7c9774.jsonld,https://gleaner.io/xid/genid/cggj4gjk59mc73f1pqlg,creator
https://catalogue.cioos.ca/dataset/eeadb086-4d29-4006-8dd8-fb584e7c9774.jsonld,https://cioospacific.ca,provider
https://catalogue.cioos.ca/dataset/8c73e681-0035-4856-8d32-8b387b6e9c29.jsonld,https://catalogue.cioos.ca/organization/f6f187f7-19f2-4273-a45a-5d9406204873,publisher
https://catalogue.cioos.ca/dataset/8c73e681-0035-4856-8d32-8b387b6e9c29.jsonld,https://gleaner.io/xid/genid/cggj3c3k59mc73f1k41g,creator
https://catalogue.cioos.ca/dataset/8c73e681-0035-4856-8d32-8b387b6e9c29.jsonld,https://cioospacific.ca,provider
https://catalogue.cioos.ca/dataset/ca-cioos_8df09011-488d-4ce4-91d8-9ade189c9c431.jsonld,https://gleaner.io/xid/genid/cggj333k59mc73f1ikfg,publisher
https://catalogue.cioos.ca/dataset/ca-cioos_8df09011-488d-4ce4-91d8-9ade189c9c431.jsonld,https://gleaner.io/xid/genid/cggj333k59mc73f1ikdg,creator
https://catalogue.cioos.ca/dataset/ca-cioos_8df09011-488d-4ce4-91d8-9ade189c9c431.jsonld,https://gleaner.io/xid/genid/cggj333k59mc73f1ike0,creator
https://catalogue.cioos.ca/dataset/ca-cioos_8df09011-488d-4ce4-91d8-9ade189c9c431.jsonld,https://gleaner.io/xid/genid/cggj333k59mc73f1ikcg,creator
https://catalogue.cioos.ca/dataset/ca-cioos_8df09011-488d-4ce4-91d8-9ade189c9c431.jsonld,https://gleaner.io/xid/genid/cggj333k59mc73f1ikeg,creator
https://catalogue.cioos.ca/dataset/ca-cioos_8df09011-488d-4ce4-91d8-9ade189c9c431.jsonld,https://cioospacific.ca,provider
https://catalogue.cioos.ca/dataset/d0476230-124e-4a03-b164-3b1be73af1aa1.jsonld,https://gleaner.io/xid/genid/cggj3r3k59mc73f1med0,publisher
https://catalogue.cioos.ca/dataset/d0476230-124e-4a03-b164-3b1be73af1aa1.jsonld,https://gleaner.io/xid/genid/cggj3r3k59mc73f1mecg,creator
https://catalogue.cioos.ca/dataset/d0476230-124e-4a03-b164-3b1be73af1aa1.jsonld,https://gleaner.io/xid/genid/cggj3r3k59mc73f1meb0,creator
https://catalogue.cioos.ca/dataset/d0476230-124e-4a03-b164-3b1be73af1aa1.jsonld,https://gleaner.io/xid/genid/cggj3r3k59mc73f1mec0,creator
https://catalogue.cioos.ca/dataset/d0476230-124e-4a03-b164-3b1be73af1aa1.jsonld,https://cioosatlantic.ca/,provider
https://catalogue.cioos.ca/dataset/515bddd9-7b26-436d-81cf-d86586ef409d,https://catalogue.cioos.ca/organization/b9a157db-ac56-4a28-aee9-899a35f463c6,publisher
https://catalogue.cioos.ca/dataset/515bddd9-7b26-436d-81cf-d86586ef409d,https://gleaner.io/xid/genid/cggj3dbk59mc73f1k9k0,creator
https://catalogue.cioos.ca/dataset/be889497-be5c-4cc0-b93b-452975b27e60.jsonld,https://catalogue.cioos.ca/organization/f6f187f7-19f2-4273-a45a-5d9406204873,publisher
https://catalogue.cioos.ca/dataset/be889497-be5c-4cc0-b93b-452975b27e60.jsonld,https://gleaner.io/xid/genid/cggj3grk59mc73f1kqi0,creator
https://catalogue.cioos.ca/dataset/be889497-be5c-4cc0-b93b-452975b27e60.jsonld,https://cioospacific.ca,provider
https://catalogue.cioos.ca/dataset/ca-cioos_65eefeae-79e3-4b25-a1a2-5678736073981.jsonld,https://gleaner.io/xid/genid/cggj3a3k59mc73f1jojg,publisher
https://catalogue.cioos.ca/dataset/ca-cioos_65eefeae-79e3-4b25-a1a2-5678736073981.jsonld,https://gleaner.io/xid/genid/cggj3a3k59mc73f1joj0,creator
https://catalogue.cioos.ca/dataset/ca-cioos_65eefeae-79e3-4b25-a1a2-5678736073981.jsonld,https://gleaner.io/xid/genid/cggj3a3k59mc73f1jolg,creator
https://catalogue.cioos.ca/dataset/ca-cioos_65eefeae-79e3-4b25-a1a2-5678736073981.jsonld,https://cioospacific.ca,provider
https://catalogue.cioos.ca/dataset/ca-cioos_d61f51c3-7614-465f-bf27-c78986ca07c3.jsonld,https://gleaner.io/xid/genid/cggj42jk59mc73f1nh0g,publisher
https://catalogue.cioos.ca/dataset/ca-cioos_d61f51c3-7614-465f-bf27-c78986ca07c3.jsonld,https://gleaner.io/xid/genid/cggj42jk59mc73f1ngug,creator
https://catalogue.cioos.ca/dataset/ca-cioos_d61f51c3-7614-465f-bf27-c78986ca07c3.jsonld,https://gleaner.io/xid/genid/cggj42jk59mc73f1nh30,creator
https://catalogue.cioos.ca/dataset/ca-cioos_d61f51c3-7614-465f-bf27-c78986ca07c3.jsonld,https://gleaner.io/xid/genid/cggj42jk59mc73f1nh2g,creator
https://catalogue.cioos.ca/dataset/ca-cioos_d61f51c3-7614-465f-bf27-c78986ca07c3.jsonld,https://cioospacific.ca,provider
https://catalogue.cioos.ca/dataset/d951d6ca-d0d6-40c6-8992-4dfc9fae83bc.jsonld,https://gleaner.io/xid/genid/cggj2pjk59mc73f1h87g,publisher
https://catalogue.cioos.ca/dataset/d951d6ca-d0d6-40c6-8992-4dfc9fae83bc.jsonld,https://gleaner.io/xid/genid/cggj2pjk59mc73f1h88g,creator
https://catalogue.cioos.ca/dataset/d951d6ca-d0d6-40c6-8992-4dfc9fae83bc.jsonld,https://gleaner.io/xid/genid/cggj2pjk59mc73f1h880,creator
https://catalogue.cioos.ca/dataset/d951d6ca-d0d6-40c6-8992-4dfc9fae83bc.jsonld,https://cioosatlantic.ca/,provider
https://iys.hakai.org/dataset/ca-cioos_bf5f1910-0305-4140-8778-eb3014014324,https://gleaner.io/xid/genid/cggj4i3k59mc73f1q2j0,publisher
https://iys.hakai.org/dataset/ca-cioos_bf5f1910-0305-4140-8778-eb3014014324,https://gleaner.io/xid/genid/cggj4i3k59mc73f1q2ig,creator
https://iys.hakai.org/dataset/ca-cioos_bf5f1910-0305-4140-8778-eb3014014324,https://gleaner.io/xid/genid/cggj4i3k59mc73f1q2i0,creator
https://catalogue.cioos.ca/dataset/7b853258-4bc3-4792-ad81-b6afa14a0f60.jsonld,https://catalogue.cioos.ca/organization/f6f187f7-19f2-4273-a45a-5d9406204873,publisher
https://catalogue.cioos.ca/dataset/7b853258-4bc3-4792-ad81-b6afa14a0f60.jsonld,https://gleaner.io/xid/genid/cggj4jbk59mc73f1q8q0,creator
https://catalogue.cioos.ca/dataset/7b853258-4bc3-4792-ad81-b6afa14a0f60.jsonld,https://cioospacific.ca,provider
https://catalogue.cioos.ca/dataset/e2573240-f7fd-435e-8c57-719ec3386e93.jsonld,https://catalogue.cioos.ca/organization/f6f187f7-19f2-4273-a45a-5d9406204873,publisher
https://catalogue.cioos.ca/dataset/e2573240-f7fd-435e-8c57-719ec3386e93.jsonld,https://gleaner.io/xid/genid/cggj3vbk59mc73f1n1eg,creator
https://catalogue.cioos.ca/dataset/e2573240-f7fd-435e-8c57-719ec3386e93.jsonld,https://cioospacific.ca,provider
https://catalogue.cioos.ca/dataset/30c52d13-2247-4f23-a6ad-aa816ce46efc,https://catalogue.cioos.ca/organization/b9a157db-ac56-4a28-aee9-899a35f463c6,publisher
https://catalogue.cioos.ca/dataset/30c52d13-2247-4f23-a6ad-aa816ce46efc,https://gleaner.io/xid/genid/cggj3jjk59mc73f1l7d0,creator
https://catalogue.cioos.ca/dataset/e24f1eb3-f131-4f38-9e29-a4753e1cb788.jsonld,https://catalogue.cioos.ca/organization/f6f187f7-19f2-4273-a45a-5d9406204873,publisher
https://catalogue.cioos.ca/dataset/e24f1eb3-f131-4f38-9e29-a4753e1cb788.jsonld,https://gleaner.io/xid/genid/cggj3pbk59mc73f1m650,creator
https://catalogue.cioos.ca/dataset/e24f1eb3-f131-4f38-9e29-a4753e1cb788.jsonld,https://cioospacific.ca,provider
https://catalogue.cioos.ca/dataset/67303c97-a2ee-4fb7-a263-b9321b7e9aef.jsonld,https://catalogue.cioos.ca/organization/f6f187f7-19f2-4273-a45a-5d9406204873,publisher
https://catalogue.cioos.ca/dataset/67303c97-a2ee-4fb7-a263-b9321b7e9aef.jsonld,https://gleaner.io/xid/genid/cggj39rk59mc73f1jnkg,creator
https://catalogue.cioos.ca/dataset/67303c97-a2ee-4fb7-a263-b9321b7e9aef.jsonld,https://cioospacific.ca,provider
https://iys.hakai.org/dataset/ca-cioos_f560848e-7d61-4aae-aaf0-1c4e48cb7345,https://gleaner.io/xid/genid/cggj39bk59mc73f1jk30,publisher
https://iys.hakai.org/dataset/ca-cioos_f560848e-7d61-4aae-aaf0-1c4e48cb7345,https://gleaner.io/xid/genid/cggj39bk59mc73f1jk20,creator
https://catalogue.cioos.ca/dataset/ca-cioos_d4942b86-d362-40a3-9399-c124c4c263bd.jsonld,https://gleaner.io/xid/genid/cggj2qjk59mc73f1hdog,publisher
https://catalogue.cioos.ca/dataset/ca-cioos_d4942b86-d362-40a3-9399-c124c4c263bd.jsonld,https://gleaner.io/xid/genid/cggj2qjk59mc73f1hdl0,creator
https://catalogue.cioos.ca/dataset/ca-cioos_d4942b86-d362-40a3-9399-c124c4c263bd.jsonld,https://gleaner.io/xid/genid/cggj2qjk59mc73f1hdmg,creator
https://catalogue.cioos.ca/dataset/ca-cioos_d4942b86-d362-40a3-9399-c124c4c263bd.jsonld,https://cioospacific.ca,provider
https://catalogue.cioos.ca/dataset/0f77d24f-054f-4b6b-b64d-40665f82425f.jsonld,https://catalogue.cioos.ca/organization/f6f187f7-19f2-4273-a45a-5d9406204873,publisher
https://catalogue.cioos.ca/dataset/0f77d24f-054f-4b6b-b64d-40665f82425f.jsonld,https://gleaner.io/xid/genid/cggj4crk59mc73f1p78g,creator
https://catalogue.cioos.ca/dataset/0f77d24f-054f-4b6b-b64d-40665f82425f.jsonld,https://cioospacific.ca,provider
https://iys.hakai.org/dataset/ca-cioos_416f5604-e36e-41af-aabc-f51651c40204,https://gleaner.io/xid/genid/cggj4gbk59mc73f1pohg,publisher
https://iys.hakai.org/dataset/ca-cioos_416f5604-e36e-41af-aabc-f51651c40204,https://gleaner.io/xid/genid/cggj4gbk59mc73f1poe0,creator
https://iys.hakai.org/dataset/ca-cioos_416f5604-e36e-41af-aabc-f51651c40204,https://gleaner.io/xid/genid/cggj4gbk59mc73f1pof0,creator
https://iys.hakai.org/dataset/ca-cioos_416f5604-e36e-41af-aabc-f51651c40204,https://gleaner.io/xid/genid/cggj4gbk59mc73f1podg,creator
https://iys.hakai.org/dataset/ca-cioos_416f5604-e36e-41af-aabc-f51651c40204,https://gleaner.io/xid/genid/cggj4gbk59mc73f1pog0,creator
https://iys.hakai.org/dataset/ca-cioos_416f5604-e36e-41af-aabc-f51651c40204,https://gleaner.io/xid/genid/cggj4gbk59mc73f1poeg,creator
https://iys.hakai.org/dataset/ca-cioos_416f5604-e36e-41af-aabc-f51651c40204,https://gleaner.io/xid/genid/cggj4gbk59mc73f1pofg,creator
https://catalogue.cioos.ca/dataset/ca-cioos_2e301ee1-6724-4978-82a9-ad52fc26045a1.jsonld,https://catalogue.cioos.ca/organization/f6f187f7-19f2-4273-a45a-5d9406204873,publisher
https://catalogue.cioos.ca/dataset/ca-cioos_2e301ee1-6724-4978-82a9-ad52fc26045a1.jsonld,https://gleaner.io/xid/genid/cggj44bk59mc73f1nrj0,creator
https://catalogue.cioos.ca/dataset/ca-cioos_2e301ee1-6724-4978-82a9-ad52fc26045a1.jsonld,https://gleaner.io/xid/genid/cggj44bk59mc73f1nrn0,creator
https://catalogue.cioos.ca/dataset/ca-cioos_2e301ee1-6724-4978-82a9-ad52fc26045a1.jsonld,https://cioospacific.ca,provider
https://catalogue.cioos.ca/dataset/a270eaa8-4533-45be-8032-dcc552ae1dbb.jsonld,https://catalogue.cioos.ca/organization/f6f187f7-19f2-4273-a45a-5d9406204873,publisher
https://catalogue.cioos.ca/dataset/a270eaa8-4533-45be-8032-dcc552ae1dbb.jsonld,https://gleaner.io/xid/genid/cggj4grk59mc73f1prfg,creator
https://catalogue.cioos.ca/dataset/a270eaa8-4533-45be-8032-dcc552ae1dbb.jsonld,https://cioospacific.ca,provider
https://catalogue.cioos.ca/dataset/ca-cioos_ad654825-f288-4a00-b46c-43bbf10cdd04.jsonld,https://catalogue.cioos.ca/organization/b9a157db-ac56-4a28-aee9-899a35f463c6,publisher
https://catalogue.cioos.ca/dataset/ca-cioos_ad654825-f288-4a00-b46c-43bbf10cdd04.jsonld,https://gleaner.io/xid/genid/cggj33jk59mc73f1imr0,creator
https://catalogue.cioos.ca/dataset/ca-cioos_ad654825-f288-4a00-b46c-43bbf10cdd04.jsonld,https://gleaner.io/xid/genid/cggj33jk59mc73f1imqg,creator
https://catalogue.cioos.ca/dataset/ca-cioos_ad654825-f288-4a00-b46c-43bbf10cdd04.jsonld,https://ogsl.ca,provider
https://catalogue.cioos.ca/dataset/3afa4d84-4e87-4792-94a1-be31ad3cbd9b.jsonld,https://catalogue.cioos.ca/organization/f6f187f7-19f2-4273-a45a-5d9406204873,publisher
https://catalogue.cioos.ca/dataset/3afa4d84-4e87-4792-94a1-be31ad3cbd9b.jsonld,https://gleaner.io/xid/genid/cggj463k59mc73f1o4j0,creator
https://catalogue.cioos.ca/dataset/3afa4d84-4e87-4792-94a1-be31ad3cbd9b.jsonld,https://cioospacific.ca,provider
https://catalogue.cioos.ca/dataset/eac83715-730a-46d8-a260-81881e7c339c.jsonld,https://catalogue.cioos.ca/organization/f6f187f7-19f2-4273-a45a-5d9406204873,publisher
https://catalogue.cioos.ca/dataset/eac83715-730a-46d8-a260-81881e7c339c.jsonld,https://gleaner.io/xid/genid/cggj3j3k59mc73f1l4vg,creator
https://catalogue.cioos.ca/dataset/eac83715-730a-46d8-a260-81881e7c339c.jsonld,https://cioospacific.ca,provider
https://catalogue.cioos.ca/dataset/395bbfb8-af65-4ef0-846b-ed3fc2189d3f,https://catalogue.cioos.ca/organization/b9a157db-ac56-4a28-aee9-899a35f463c6,publisher
https://catalogue.cioos.ca/dataset/395bbfb8-af65-4ef0-846b-ed3fc2189d3f,https://gleaner.io/xid/genid/cggj3grk59mc73f1kr00,creator
https://catalogue.cioos.ca/dataset/67cd82b6-873f-4033-8ef8-bbcc78cf7d78.jsonld,https://catalogue.cioos.ca/organization/f6f187f7-19f2-4273-a45a-5d9406204873,publisher
https://catalogue.cioos.ca/dataset/67cd82b6-873f-4033-8ef8-bbcc78cf7d78.jsonld,https://gleaner.io/xid/genid/cggj35rk59mc73f1j2mg,creator
https://catalogue.cioos.ca/dataset/67cd82b6-873f-4033-8ef8-bbcc78cf7d78.jsonld,https://cioospacific.ca,provider
https://catalogue.cioosatlantic.ca/dataset/ca-cioos_e7cd77c7-0ea2-4059-b233-c8f9a5656e95,https://catalogue.cioos.ca/organization/c1eca542-1caf-4604-a2d5-708682e08793,publisher
https://catalogue.cioosatlantic.ca/dataset/ca-cioos_e7cd77c7-0ea2-4059-b233-c8f9a5656e95,https://gleaner.io/xid/genid/cggj41jk59mc73f1nc6g,creator
https://catalogue.cioos.ca/dataset/1180df2e-9306-4e4d-b9f2-bf08458ce67e,https://catalogue.cioos.ca/organization/b9a157db-ac56-4a28-aee9-899a35f463c6,publisher
https://catalogue.cioos.ca/dataset/1180df2e-9306-4e4d-b9f2-bf08458ce67e,https://gleaner.io/xid/genid/cggj32rk59mc73f1ik8g,creator
https://catalogue.cioos.ca/dataset/ca-cioos_57d45e01-c759-45bb-a6a2-5843128387341.jsonld,https://catalogue.cioos.ca/organization/c1eca542-1caf-4604-a2d5-708682e08793,publisher
https://catalogue.cioos.ca/dataset/ca-cioos_57d45e01-c759-45bb-a6a2-5843128387341.jsonld,https://gleaner.io/xid/genid/cggj3nbk59mc73f1lrr0,creator
https://catalogue.cioos.ca/dataset/ca-cioos_57d45e01-c759-45bb-a6a2-5843128387341.jsonld,https://cioosatlantic.ca/,provider
https://catalogue.cioos.ca/dataset/a5551ceb-685b-4c49-b3a9-73c02399a93d.jsonld,https://catalogue.cioos.ca/organization/f6f187f7-19f2-4273-a45a-5d9406204873,publisher
https://catalogue.cioos.ca/dataset/a5551ceb-685b-4c49-b3a9-73c02399a93d.jsonld,https://gleaner.io/xid/genid/cggj3e3k59mc73f1kef0,creator
https://catalogue.cioos.ca/dataset/a5551ceb-685b-4c49-b3a9-73c02399a93d.jsonld,https://cioospacific.ca,provider
https://catalogue.cioos.ca/dataset/7e40d60e-b3c5-4803-8234-c48f9d42e222.jsonld,https://catalogue.cioos.ca/organization/b9a157db-ac56-4a28-aee9-899a35f463c6,publisher
https://catalogue.cioos.ca/dataset/7e40d60e-b3c5-4803-8234-c48f9d42e222.jsonld,https://gleaner.io/xid/genid/cggj4d3k59mc73f1p92g,creator
https://catalogue.cioos.ca/dataset/7e40d60e-b3c5-4803-8234-c48f9d42e222.jsonld,https://ogsl.ca,provider
https://catalogue.cioos.ca/dataset/b56d5433-658a-427c-bead-0538db2cdfa8.jsonld,https://catalogue.cioos.ca/organization/b9a157db-ac56-4a28-aee9-899a35f463c6,publisher
https://catalogue.cioos.ca/dataset/b56d5433-658a-427c-bead-0538db2cdfa8.jsonld,https://gleaner.io/xid/genid/cggj44bk59mc73f1nrg0,creator
https://catalogue.cioos.ca/dataset/b56d5433-658a-427c-bead-0538db2cdfa8.jsonld,https://ogsl.ca,provider
https://catalogue.cioos.ca/dataset/ad4b9ae1-4098-4b6b-8e4f-13bd2c33f81d.jsonld,https://catalogue.cioos.ca/organization/f6f187f7-19f2-4273-a45a-5d9406204873,publisher
https://catalogue.cioos.ca/dataset/ad4b9ae1-4098-4b6b-8e4f-13bd2c33f81d.jsonld,https://gleaner.io/xid/genid/cggj2ojk59mc73f1h3og,creator
https://catalogue.cioos.ca/dataset/ad4b9ae1-4098-4b6b-8e4f-13bd2c33f81d.jsonld,https://cioospacific.ca,provider
https://catalogue.cioos.ca/dataset/bdb7c3fd-70c2-4bc2-bbcf-cf1efc8a568b1.jsonld,https://gleaner.io/xid/genid/cggj32rk59mc73f1ijog,publisher
https://catalogue.cioos.ca/dataset/bdb7c3fd-70c2-4bc2-bbcf-cf1efc8a568b1.jsonld,https://gleaner.io/xid/genid/cggj32rk59mc73f1ijn0,creator
https://catalogue.cioos.ca/dataset/bdb7c3fd-70c2-4bc2-bbcf-cf1efc8a568b1.jsonld,https://gleaner.io/xid/genid/cggj32rk59mc73f1ijng,creator
https://catalogue.cioos.ca/dataset/bdb7c3fd-70c2-4bc2-bbcf-cf1efc8a568b1.jsonld,https://gleaner.io/xid/genid/cggj32rk59mc73f1ijo0,creator
https://catalogue.cioos.ca/dataset/bdb7c3fd-70c2-4bc2-bbcf-cf1efc8a568b1.jsonld,https://cioosatlantic.ca/,provider
https://catalogue.cioos.ca/dataset/9623cce5-12db-4d98-a7db-f4cd224dd254.jsonld,https://catalogue.cioos.ca/organization/f6f187f7-19f2-4273-a45a-5d9406204873,publisher
https://catalogue.cioos.ca/dataset/9623cce5-12db-4d98-a7db-f4cd224dd254.jsonld,https://gleaner.io/xid/genid/cggj3sbk59mc73f1mjhg,creator
https://catalogue.cioos.ca/dataset/9623cce5-12db-4d98-a7db-f4cd224dd254.jsonld,https://cioospacific.ca,provider
https://catalogue.cioos.ca/dataset/5b8cf42e-8f64-472e-b4a4-7beea0141e44,https://catalogue.cioos.ca/organization/b9a157db-ac56-4a28-aee9-899a35f463c6,publisher
https://catalogue.cioos.ca/dataset/5b8cf42e-8f64-472e-b4a4-7beea0141e44,https://gleaner.io/xid/genid/cggj3jbk59mc73f1l6v0,creator
https://catalogue.cioos.ca/dataset/10a9199e-5814-41f4-9f78-cbb7f9fbbabf.jsonld,https://catalogue.cioos.ca/organization/f6f187f7-19f2-4273-a45a-5d9406204873,publisher
https://catalogue.cioos.ca/dataset/10a9199e-5814-41f4-9f78-cbb7f9fbbabf.jsonld,https://gleaner.io/xid/genid/cggj3dbk59mc73f1k9b0,creator
https://catalogue.cioos.ca/dataset/10a9199e-5814-41f4-9f78-cbb7f9fbbabf.jsonld,https://cioospacific.ca,provider
https://catalogue.cioos.ca/dataset/ca-cioos_c97f064f-23f4-4918-b35e-7a232f3c3a281.jsonld,https://catalogue.cioos.ca/organization/b9a157db-ac56-4a28-aee9-899a35f463c6,publisher
https://catalogue.cioos.ca/dataset/ca-cioos_c97f064f-23f4-4918-b35e-7a232f3c3a281.jsonld,https://gleaner.io/xid/genid/cggj46jk59mc73f1o7og,creator
https://catalogue.cioos.ca/dataset/ca-cioos_c97f064f-23f4-4918-b35e-7a232f3c3a281.jsonld,https://gleaner.io/xid/genid/cggj46jk59mc73f1o7mg,creator
https://catalogue.cioos.ca/dataset/ca-cioos_c97f064f-23f4-4918-b35e-7a232f3c3a281.jsonld,https://gleaner.io/xid/genid/cggj46jk59mc73f1o7sg,creator
https://catalogue.cioos.ca/dataset/ca-cioos_c97f064f-23f4-4918-b35e-7a232f3c3a281.jsonld,https://gleaner.io/xid/genid/cggj46jk59mc73f1o7rg,creator
https://catalogue.cioos.ca/dataset/ca-cioos_c97f064f-23f4-4918-b35e-7a232f3c3a281.jsonld,https://gleaner.io/xid/genid/cggj46jk59mc73f1o7p0,creator
https://catalogue.cioos.ca/dataset/ca-cioos_c97f064f-23f4-4918-b35e-7a232f3c3a281.jsonld,https://gleaner.io/xid/genid/cggj46jk59mc73f1o7s0,creator
https://catalogue.cioos.ca/dataset/ca-cioos_c97f064f-23f4-4918-b35e-7a232f3c3a281.jsonld,https://ogsl.ca,provider
https://catalogue.cioos.ca/dataset/7f0d3bf5-9f87-47fe-b744-66339e5658a1.jsonld,https://catalogue.cioos.ca/organization/f6f187f7-19f2-4273-a45a-5d9406204873,publisher
https://catalogue.cioos.ca/dataset/7f0d3bf5-9f87-47fe-b744-66339e5658a1.jsonld,https://gleaner.io/xid/genid/cggj3erk59mc73f1kieg,creator
https://catalogue.cioos.ca/dataset/7f0d3bf5-9f87-47fe-b744-66339e5658a1.jsonld,https://cioospacific.ca,provider
https://catalogue.cioos.ca/dataset/ca-cioos_523878dd-0a12-47a6-a473-e57a96cf4171.jsonld,https://catalogue.cioos.ca/organization/b9a157db-ac56-4a28-aee9-899a35f463c6,publisher
https://catalogue.cioos.ca/dataset/ca-cioos_523878dd-0a12-47a6-a473-e57a96cf4171.jsonld,https://gleaner.io/xid/genid/cggj4jbk59mc73f1q930,creator
https://catalogue.cioos.ca/dataset/ca-cioos_523878dd-0a12-47a6-a473-e57a96cf4171.jsonld,https://gleaner.io/xid/genid/cggj4jbk59mc73f1q93g,creator
https://catalogue.cioos.ca/dataset/ca-cioos_523878dd-0a12-47a6-a473-e57a96cf4171.jsonld,https://gleaner.io/xid/genid/cggj4jbk59mc73f1q91g,creator
